,Country,City,AccentCity,Region,Population,Latitude,Longitude
155089,au,hargraves,Hargraves,02,,-32.783333,149.45
155090,au,harkaway,Harkaway,07,,-38.0,145.35
155091,au,harlaxton,Harlaxton,04,,-27.533333,151.966667
155092,au,harlin,Harlin,04,,-26.983333,152.35
155093,au,harman,Harman,01,,-35.35,149.2
155094,au,harparary,Harparary,02,,-30.533333,150.01666699999998
155095,au,harrietville,Harrietville,07,,-36.916667,147.066667
155096,au,harrington,Harrington,02,,-31.872271,152.691742
155097,au,harrisfield,Harrisfield,07,,-37.95,145.183333
155098,au,harrismith,Harrismith,08,,-32.933333000000005,117.866667
155099,au,harrisons pocket,Harrisons Pocket,04,,-27.266667,152.916667
155100,au,harristown,Harristown,04,,-27.583333000000003,151.933333
155101,au,harrisville,Harrisville,04,,-27.81105,152.669586
155102,au,harrogate,Harrogate,05,,-34.95,139.01666699999998
155103,au,harrow,Harrow,07,,-37.166667,141.6
155104,au,harston,Harston,07,,-36.466667,145.15
155105,au,hartley,Hartley,02,,-33.55,150.166667
155106,au,hartley,Hartley,05,,-35.2,139.0
155107,au,hartley vale,Hartley Vale,02,,-33.533333,150.23333300000002
155108,au,hartwell,Hartwell,07,,-37.85,145.083333
155109,au,harvey,Harvey,08,,-33.07988,115.89447
155110,au,harveys siding,Harveys Siding,04,,-26.083333,152.616667
155111,au,harwood,Harwood,02,,-29.425751,153.241821
155112,au,harwood island,Harwood Island,02,,-29.425751,153.241821
155113,au,haslam,Haslam,05,,-32.5,134.2
155114,au,hastings,Hastings,07,6583.0,-38.3,145.183333
155115,au,hastings point,Hastings Point,02,,-28.3627,153.576767
155116,au,hastings shire,Hastings Shire,02,,-31.416667,152.583333
155117,au,hatches creek,Hatches Creek,03,,-20.933333,135.2
155118,au,hatfield,Hatfield,02,,-33.866667,143.75
155119,au,hat head,Hat Head,02,,-31.05554,153.047226
155120,au,hatherleigh,Hatherleigh,05,,-37.5,140.26666699999998
155121,au,hattah,Hattah,07,,-34.766667,142.283333
155122,au,hatton vale,Hatton Vale,04,,-27.566667,152.466667
155123,au,haughton valley,Haughton Valley,04,,-19.85,146.666667
155124,au,haunted hills,Haunted Hills,07,,-38.2,146.333333
155125,au,havelock,Havelock,07,,-36.966667,143.783333
155126,au,havilah,Havilah,02,,-32.633333,149.76666699999998
155127,au,hawker,Hawker,05,,-31.889151,138.420029
155128,au,hawkesbury heights,Hawkesbury Heights,02,,-33.66663,150.64146399999998
155129,au,hawkesdale,Hawkesdale,07,,-38.116667,142.316667
155130,au,hawkesdale west,Hawkesdale West,07,,-38.1,142.26666699999998
155131,au,hawkins creek,Hawkins Creek,04,,-18.6,146.1
155132,au,hawksburn,Hawksburn,07,,-37.833333,145.0
155133,au,hawks nest,Hawks Nest,02,,-32.667549,152.178314
155134,au,hawkwood,Hawkwood,04,,-25.783333,150.833333
155135,au,hawthorne,Hawthorne,04,,-27.461111,153.061111
155136,au,hawthorne north,Hawthorne North,07,,-37.816667,145.01666699999998
155137,au,hawthorne south,Hawthorne South,07,,-37.833333,145.05
155138,au,hawthorne west,Hawthorne West,07,,-37.833333,145.01666699999998
155139,au,hawthorn,Hawthorn,07,,-37.833333,145.033333
155140,au,hawthorn north,Hawthorn North,07,,-37.816667,145.01666699999998
155141,au,hawthorn south,Hawthorn South,07,,-37.833333,145.05
155142,au,hawthorn west,Hawthorn West,07,,-37.833333,145.01666699999998
155143,au,hayanmi,Hayanmi,07,,-36.266667,144.183333
155144,au,hay,Hay,02,,-34.504292,144.844742
155145,au,haymarket,Haymarket,02,,-33.883333,151.2
155146,au,haynesdale,Haynesdale,08,,-34.283333,117.083333
155147,au,hay point,Hay Point,04,,-21.283333,149.3
155148,au,haysdale,Haysdale,07,,-34.883333,143.283333
155149,au,hazelbrook,Hazelbrook,02,,-33.724461,150.45838899999998
155150,au,hazelgrove,Hazelgrove,02,,-33.65,149.866667
155151,au,hazel park,Hazel Park,07,,-38.633333,146.383333
155152,au,hazelwood,Hazelwood,07,,-38.283333,146.35
155153,au,hazledean,Hazledean,04,,-21.383333,148.95
155154,au,healesville,Healesville,07,7098.0,-37.65395,145.517181
155155,au,healesville west,Healesville West,07,,-37.6,145.5
155156,au,heathcote,Heathcote,02,,-34.083333,151.01666699999998
155157,au,heathcote,Heathcote,07,,-36.922138,144.708374
155158,au,heathcote junction,Heathcote Junction,07,,-37.371899,145.032074
155159,au,heatherton,Heatherton,07,,-37.966667,145.1
155160,au,heathfield,Heathfield,05,,-35.016667,138.716667
155161,au,heathfield,Heathfield,07,,-37.583333,141.15
155162,au,heathfield station,Heathfield Station,07,,-37.583333,141.15
155163,au,heath hill,Heath Hill,07,,-38.25,145.7
155164,au,heathmere,Heathmere,07,,-38.216667,141.616667
155165,au,heathmont,Heathmont,07,,-37.833333,145.25
155166,au,hebden,Hebden,02,,-32.383333,151.066667
155167,au,hebel,Hebel,04,,-28.966667,147.783333
155168,au,hector,Hector,04,,-21.27951,149.271851
155169,au,heddon greta,Heddon Greta,02,,-32.802040000000005,151.513275
155170,au,hedges,Hedges,08,,-32.166667,118.35
155171,au,hedley,Hedley,07,,-38.633333,146.5
155172,au,heidelberg,Heidelberg,07,,-37.75,145.066667
155173,au,heidelberg west,Heidelberg West,07,,-37.75,145.033333
155174,au,heka,Heka,06,,-41.3,146.0
155175,au,helensburgh,Helensburgh,02,,-34.17836,150.995224
155176,au,helens hill,Helens Hill,04,,-18.766667,146.166667
155177,au,helens plains,Helens Plains,07,,-36.8,142.383333
155178,au,helensvale,Helensvale,04,,-27.92584,153.328949
155179,au,helenvale,Helenvale,04,,-15.716667,145.23333300000002
155180,au,helidon,Helidon,04,,-27.55316,152.123978
155181,au,hell hole creek,Hell Hole Creek,04,,-27.633333,152.033333
155182,au,hendon,Hendon,04,,-28.066667,151.95
155183,au,hendon,Hendon,05,,-34.9,138.51666699999998
155184,au,henlow,Henlow,07,,-36.383333,147.48333300000002
155185,au,henriendi,Henriendi,02,,-30.6,150.01666699999998
155186,au,henrietta,Henrietta,06,,-41.166667,145.7
155187,au,henty,Henty,02,,-35.517448,147.037155
155188,au,henty,Henty,07,,-37.666667,141.51666699999998
155189,au,hepburn,Hepburn,07,,-37.316667,144.133333
155190,au,hepburn springs,Hepburn Springs,07,,-37.316667,144.15
155191,au,herberton,Herberton,04,,-17.37838,145.38374299999998
155192,au,hergott springs,Hergott Springs,05,,-29.65,138.066667
155193,au,hermannsburg,Hermannsburg,03,,-23.94198,132.77958700000002
155194,au,hermidale,Hermidale,02,,-31.55,146.716667
155195,au,hermitage,Hermitage,04,,-28.2,152.1
155196,au,hermitage,Hermitage,06,,-42.25,146.883333
155197,au,hernani,Hernani,02,,-30.283333,152.4
155198,au,herne hill,Herne Hill,08,,-31.833333000000003,116.016667
155199,au,herons creek,Herons Creek,02,,-31.583333000000003,152.73333300000002
155200,au,herrick,Herrick,06,,-41.083333,147.883333
155201,au,hervey bay,Hervey Bay,04,47561.0,-25.285,152.873
155202,au,hesket,Hesket,07,,-37.35,144.65
155203,au,hester,Hester,08,,-33.9,116.15
155204,au,hewitt,Hewitt,04,,-17.966667,145.933333
155205,au,hexham,Hexham,02,,-32.833333,151.683333
155206,au,hexham,Hexham,07,,-38.0,142.7
155207,au,heybridge,Heybridge,06,,-41.080582,145.985413
155208,au,heyfield,Heyfield,07,,-37.97797,146.785828
155209,au,heyington,Heyington,07,,-37.833333,145.01666699999998
155210,au,heytesbury lower,Heytesbury Lower,07,,-38.566667,142.933333
155211,au,heywood,Heywood,07,,-38.132938,141.629486
155212,au,hiawatha,Hiawatha,07,,-38.516667,146.466667
155213,au,hibbard,Hibbard,02,,-31.433333,152.866667
155214,au,hickeys creek,Hickeys Creek,02,,-30.9,152.6
155215,au,hicksborough,Hicksborough,07,,-38.583333,145.566667
155216,au,higginsville,Higginsville,08,,-31.75,121.716667
155217,au,highbury,Highbury,08,,-33.066666999999995,117.25
155218,au,high camp,High Camp,07,,-37.183333000000005,144.9
155219,au,highclere,Highclere,06,,-41.2,145.8
155220,au,highcroft,Highcroft,06,,-43.133333,147.8
155221,au,highett,Highett,07,,-37.95,145.05
155222,au,highfields,Highfields,04,,-27.46343,151.953857
155223,au,highgrove,Highgrove,04,,-27.133333,151.76666699999998
155224,au,highlands,Highlands,07,,-37.1,145.4
155225,au,hillcrest,Hillcrest,04,,-17.366667,145.6
155226,au,hillcrest,Hillcrest,07,,-37.616667,143.633333
155227,au,hilldale,Hilldale,02,,-32.5,151.65
155228,au,hilldene,Hilldene,07,,-37.033333,145.066667
155229,au,hill end,Hill End,02,,-33.033333,149.416667
155230,au,hill end,Hill End,07,,-38.016667,146.15
155231,au,hillgrove,Hillgrove,02,,-30.566667,151.9
155232,au,hillsborough,Hillsborough,07,,-36.416667,146.833333
155233,au,hillside,Hillside,04,,-27.75,152.73333300000002
155234,au,hillside,Hillside,07,,-37.833333,147.5
155235,au,hillston,Hillston,02,,-33.480942,145.534348
155236,au,hill top,Hill Top,02,,-34.347919,150.495499
155237,au,hillview,Hillview,02,,-31.983333,152.366667
155238,au,hillview,Hillview,04,,-28.216667,153.0
155239,au,hillville,Hillville,02,,-31.983333,152.366667
155240,au,hillwood,Hillwood,06,,-41.233333,147.0
155241,au,hindmarsh county,Hindmarsh County,05,,-35.4,138.7
155242,au,hindmarsh,Hindmarsh,05,,-34.901389,138.575
155243,au,hindmarsh island,Hindmarsh Island,05,,-35.533333,138.816667
155244,au,hindmarsh valley,Hindmarsh Valley,05,,-35.516667,138.616667
155245,au,hines hill,Hines Hill,08,,-31.533333,118.083333
155246,au,hinnomunjie,Hinnomunjie,07,,-37.016667,147.65
155247,au,hinton,Hinton,02,,-32.714668,151.648987
155248,au,hirstglen,Hirstglen,04,,-27.833333000000003,152.1
155249,au,hivesville,Hivesville,04,,-26.183333,151.683333
155250,au,hoadville,Hoadville,05,,-35.266667,139.3
155251,au,hobart,Hobart,06,204863.0,-42.883209,147.331665
155252,au,hobart town,Hobart Town,06,,-42.883209,147.331665
155253,au,hockley,Hockley,04,,-16.583333,145.48333300000002
155254,au,hoddle range,Hoddle Range,07,,-38.683333000000005,146.133333
155255,au,hoddles creek,Hoddles Creek,07,,-37.833333,145.583333
155256,au,hoddy well,Hoddy Well,08,,-31.633333,116.483333
155257,au,hodel,Hodel,04,,-19.516667,147.133333
155258,au,hodgleigh,Hodgleigh,04,,-26.633333,151.933333
155259,au,hodgson,Hodgson,04,,-26.566667,148.616667
155260,au,hoffmans mill,Hoffmans Mill,08,,-33.0,116.083333
155261,au,holbrook,Holbrook,02,,-35.721889000000004,147.313873
155262,au,holdens find,Holdens Find,08,,-25.916667,118.566667
155263,au,holgate,Holgate,02,,-33.4,151.416667
155264,au,hollands,Hollands,04,,-24.833333,152.45
155265,au,holleton,Holleton,08,,-31.95,119.033333
155266,au,hollinwood,Hollinwood,07,,-37.366667,143.85
155267,au,hollisdale,Hollisdale,02,,-31.4,152.533333
155268,au,hollow tree,Hollow Tree,06,,-42.533333,146.933333
155269,au,holly bush,Holly Bush,07,,-37.833333,143.55
155270,au,holly,Holly,08,,-33.8,117.483333
155271,au,holmes,Holmes,04,,-26.666667,150.7
155272,au,holmesville,Holmesville,02,,-32.9,151.591667
155273,au,holmwood,Holmwood,02,,-33.8,148.76666699999998
155274,au,holroyd,Holroyd,02,,-33.833333,150.95
155275,au,holsworthy,Holsworthy,02,,-33.983333,150.966667
155276,au,holt rock,Holt Rock,08,,-32.666667,119.416667
155277,au,holts flat,Holts Flat,02,,-36.666667,149.283333
155278,au,holwell,Holwell,06,,-41.3,146.783333
155279,au,holyoake,Holyoake,08,,-32.716667,116.083333
155280,au,homebush,Homebush,02,,-33.866667,151.083333
155281,au,homebush,Homebush,04,,-21.283333,149.05
155282,au,homebush,Homebush,07,,-37.05,143.533333
155283,au,homebush lower,Homebush Lower,07,,-37.033333,143.51666699999998
155284,au,homecroft,Homecroft,07,,-36.25,142.6
155285,au,home hill,Home Hill,04,,-19.65921,147.412323
155286,au,homeleigh,Homeleigh,02,,-28.583333000000003,153.05
155287,au,homerton,Homerton,07,,-38.133333,141.783333
155288,au,home rule,Home Rule,02,,-32.416667,149.633333
155289,au,homestead,Homestead,04,,-20.366667,145.666667
155290,au,homewood,Homewood,07,,-37.2,145.333333
155291,au,honiton,Honiton,05,,-35.116667,137.65
155292,au,hoods,Hoods,07,,-38.5,146.383333
155293,au,hopefield,Hopefield,02,,-35.9,146.433333
155294,au,hope forest,Hope Forest,05,,-35.283333,138.616667
155295,au,hope island,Hope Island,04,,-27.870359000000004,153.35163899999998
155296,au,hopes hill,Hopes Hill,08,,-31.183333,119.2
155297,au,hopetoun,Hopetoun,07,,-35.72702,142.366302
155298,au,hopetoun,Hopetoun,08,,-33.950569,120.12635
155299,au,hopetown,Hopetown,08,,-33.950569,120.12635
155300,au,hope vale,Hope Vale,04,,-15.29561,145.111252
155301,au,hopevale,Hopevale,07,,-35.8,142.23333300000002
155302,au,hope valley,Hope Valley,05,,-34.833333,138.7
155303,au,hoppers crossing,Hoppers Crossing,07,,-37.869,144.69299999999998
155304,au,hordern vale,Hordern Vale,07,,-38.783333,143.51666699999998
155305,au,hornsby,Hornsby,02,,-33.7,151.1
155306,au,hornsby shire,Hornsby Shire,02,,-33.7,151.083333
155307,au,hornsdale,Hornsdale,05,,-33.066666999999995,138.51666699999998
155308,au,horrane,Horrane,04,,-27.55,151.23333300000002
155309,au,horrocks,Horrocks,08,,-28.386111,114.43
155310,au,horseshoe bay,Horseshoe Bay,04,,-19.12615,146.86293
155311,au,horseshoe creek,Horseshoe Creek,02,,-28.533333,153.033333
155312,au,horse shoe,Horse Shoe,08,,-25.45,118.583333
155313,au,horsham,Horsham,07,12830.0,-36.711311,142.199814
155314,au,horton,Horton,02,,-30.133333,150.433333
155315,au,horton,Horton,04,,-25.233333,152.316667
155316,au,hoskinstown,Hoskinstown,02,,-35.416667,149.45
155317,au,hospital creek,Hospital Creek,07,,-37.7,148.183333
155318,au,hotham hill,Hotham Hill,07,,-37.783333,144.95
155319,au,hotham,Hotham,07,,-37.8,144.966667
155320,au,hotham,Hotham,08,,-32.8,116.3
155321,au,hotspur,Hotspur,07,,-37.933333000000005,141.566667
155322,au,houghton,Houghton,05,,-34.82869,138.761505
155323,au,hovea,Hovea,08,,-31.883333,116.1
155324,au,hove,Hove,05,,-35.016667,138.51666699999998
155325,au,hovells creek,Hovells Creek,02,,-34.05,148.9
155326,au,howard,Howard,04,,-25.31934,152.55986
155327,au,howard springs,Howard Springs,03,3359.0,-12.49576,131.04446399999998
155328,au,howatharra,Howatharra,08,,-28.533333,114.616667
155329,au,howden,Howden,06,,-43.02441,147.29521200000002
155330,au,howe,Howe,05,,-34.166667,137.95
155331,au,howell,Howell,02,,-29.95,151.033333
155332,au,howes creek,Howes Creek,07,,-37.166667,146.0
155333,au,howes valley,Howes Valley,02,,-32.833333,150.866667
155334,au,howlong,Howlong,02,,-35.979178999999995,146.62513700000002
155335,au,howqua,Howqua,07,,-37.233333,146.116667
155336,au,howth,Howth,06,,-41.1,146.01666699999998
155337,au,hoya,Hoya,04,,-27.966667,152.683333
155338,au,hoyleton,Hoyleton,05,,-34.033333,138.55
155339,au,hughenden,Hughenden,04,,-20.84399,144.200348
155340,au,hughesdale,Hughesdale,07,,-37.9,145.083333
155341,au,humevale,Humevale,07,,-37.5,145.166667
155342,au,humphery,Humphery,04,,-25.6,151.48333300000002
155343,au,humphreys springs,Humphreys Springs,05,,-34.266667,138.65
155344,au,humula,Humula,02,,-35.483333,147.75
155345,au,hungerford,Hungerford,04,,-29.0,144.416667
155346,au,hunter,Hunter,07,,-36.45,144.51666699999998
155347,au,hunters hill,Hunters Hill,02,,-33.833333,151.140833
155348,au,hunters hut,Hunters Hut,04,,-25.616667,152.383333
155349,au,hunterton,Hunterton,04,,-26.25,148.5
155350,au,huntingdon,Huntingdon,02,,-31.466667,152.65
155351,au,huntington,Huntington,02,,-31.466667,152.65
155352,au,huntley,Huntley,02,,-33.366667,149.133333
155353,au,huntly,Huntly,02,,-33.366667,149.133333
155354,au,huntly,Huntly,07,,-36.664509,144.33381699999998
155355,au,huntly,Huntly,08,,-32.583333,116.066667
155356,au,huonbrook,Huonbrook,02,,-28.533333,153.4
155357,au,huon,Huon,07,,-36.233333,147.066667
155358,au,huonville,Huonville,06,,-43.031239,147.048126
155359,au,hurdle flat,Hurdle Flat,07,,-36.383333,146.73333300000002
155360,au,hurricane hill,Hurricane Hill,02,,-29.516667,151.383333
155361,au,hurstbridge,Hurstbridge,07,,-37.641571,145.194077
155362,au,hurstville grove,Hurstville Grove,02,,-33.966667,151.1
155363,au,hurstville,Hurstville,02,,-33.966667,151.1
155364,au,huskisson,Huskisson,02,,-35.04007,150.667969
155365,au,hutt,Hutt,08,,-28.116667,114.65
155366,au,hutton,Hutton,04,,-25.75,148.666667
155367,au,huttonmount,Huttonmount,04,,-25.816667,148.76666699999998
155368,au,huxham,Huxham,04,,-23.6,150.166667
155369,au,huxley,Huxley,04,,-25.216667,152.26666699999998
155370,au,hyden,Hyden,08,,-32.45,118.883333
155371,au,hyland park,Hyland Park,02,,-30.61348,153.002274
155372,au,hynam,Hynam,05,,-36.95,140.85
155373,au,hythe,Hythe,06,,-43.416667,146.98333300000002
155374,au,idelwilds,Idelwilds,04,,-26.866667,151.75
155375,au,ideraway,Ideraway,04,,-25.583333,151.616667
155376,au,idlewilds,Idlewilds,04,,-26.866667,151.75
155377,au,iguana creek,Iguana Creek,07,,-37.733333,147.316667
155378,au,ilarwill,Ilarwill,02,,-29.483333,153.183333
155379,au,ilbilbie,Ilbilbie,04,,-21.7,149.35
155380,au,ilford,Ilford,02,,-32.966667,149.866667
155381,au,ilfracombe,Ilfracombe,04,,-23.5,144.5
155382,au,ilfraville,Ilfraville,06,,-41.15,146.816667
155383,au,ilililiwa,Ilililiwa,02,,-34.45,145.0
155384,au,illabarook,Illabarook,07,,-37.833333,143.666667
155385,au,illabo,Illabo,02,,-34.816666999999995,147.75
155386,au,illabrook,Illabrook,07,,-37.833333,143.666667
155387,au,illawarra,Illawarra,06,,-41.55,147.083333
155388,au,illawarra,Illawarra,07,,-37.066667,142.7
155389,au,illawong,Illawong,02,,-34.0,151.033333
155390,au,illawong,Illawong,08,,-29.7,114.958333
155391,au,illewong,Illewong,02,,-31.616667,145.95
155392,au,illilliwa,Illilliwa,02,,-34.45,145.0
155393,au,illowa,Illowa,07,,-38.333333,142.416667
155394,au,iluka,Iluka,02,,-29.406731,153.352371
155395,au,imbil,Imbil,04,,-26.4596,152.678085
155396,au,indented head,Indented Head,07,,-38.143051,144.713425
155397,au,indigo,Indigo,07,,-36.1,146.566667
155398,au,indigo upper,Indigo Upper,07,,-36.233333,146.783333
155399,au,ingalta,Ingalta,05,,-34.383333,140.8
155400,au,ingebirah,Ingebirah,02,,-36.65,148.5
155401,au,ingebyrah,Ingebyrah,02,,-36.65,148.5
155402,au,ingebyra,Ingebyra,02,,-36.65,148.5
155403,au,ingham,Ingham,04,6127.0,-18.645519,146.162476
155404,au,ingleba,Ingleba,02,,-31.2,151.433333
155405,au,ingleburn,Ingleburn,02,,-34.0,150.866667
155406,au,ingle farm,Ingle Farm,05,,-34.833333,138.633333
155407,au,inglega,Inglega,02,,-31.383333,147.85
155408,au,inglehope,Inglehope,08,,-32.766667,116.166667
155409,au,inglewood,Inglewood,04,,-28.41592,151.080658
155410,au,inglewood,Inglewood,05,,-34.833333,138.76666699999998
155411,au,inglewood,Inglewood,07,,-36.575039,143.868301
155412,au,ingliston,Ingliston,07,,-37.65,144.3
155413,au,injune,Injune,04,,-25.84112,148.566513
155414,au,inkerman,Inkerman,05,,-34.316666999999995,138.25
155415,au,inkster,Inkster,05,,-32.816666999999995,134.683333
155416,au,inman valley,Inman Valley,05,,-35.5,138.45
155417,au,innamincka,Innamincka,05,,-27.75,140.73333300000002
155418,au,innes park,Innes Park,04,,-24.86833,152.479919
155419,au,inneston,Inneston,04,,-21.55,149.23333300000002
155420,au,inneston,Inneston,05,,-35.275,136.89166699999998
155421,au,innisfail,Innisfail,04,10144.0,-17.522091,146.031021
155422,au,innisplain,Innisplain,04,,-28.166667,152.9
155423,au,innot hot springs,Innot Hot Springs,04,,-17.666667,145.25
155424,au,interlaken,Interlaken,06,,-42.15,147.183333
155425,au,inverai,Inverai,04,,-26.783333,150.95
155426,au,inveralochy,Inveralochy,02,,-34.966667,149.65
155427,au,inverary park,Inverary Park,02,,-34.883333,149.98333300000002
155428,au,inverell,Inverell,02,8561.0,-29.774031,151.111664
155429,au,inveresk,Inveresk,06,,-41.429167,147.127778
155430,au,invergordon,Invergordon,07,,-36.166667,145.583333
155431,au,inverleigh,Inverleigh,07,,-38.100922,144.05746499999998
155432,au,inverloch,Inverloch,07,,-38.626591,145.72259499999998
155433,au,invermay,Invermay,06,,-41.391667,147.130556
155434,au,inverncoona,Inverncoona,04,,-19.983333,148.216667
155435,au,inveroona,Inveroona,04,,-19.983333,148.216667
155436,au,inverramsay,Inverramsay,04,,-28.016667,152.216667
155437,au,invicta,Invicta,04,,-24.816667,152.133333
155438,au,iogebyra,Iogebyra,02,,-36.65,148.5
155439,au,iona,Iona,02,,-32.666667,151.6
155440,au,iona,Iona,07,,-38.133333,145.683333
155441,au,ipswich,Ipswich,04,,-27.616667,152.76666699999998
155442,au,ipswitch,Ipswitch,04,,-27.616667,152.76666699999998
155443,au,iraak,Iraak,07,,-34.433333000000005,142.333333
155444,au,irish town,Irish Town,06,,-40.9,145.133333
155445,au,ironbank,Ironbank,05,,-35.05,138.683333
155446,au,ironbarks,Ironbarks,02,,-33.683333000000005,147.9
155447,au,iron baron,Iron Baron,05,,-32.983333,137.15
155448,au,irondale,Irondale,02,,-33.383333,150.01666699999998
155449,au,iron knob,Iron Knob,05,,-32.73299,137.150955
155450,au,ironmungy,Ironmungy,02,,-36.583333,148.933333
155451,au,iron range,Iron Range,04,,-12.7,143.3
155452,au,iron range mine,Iron Range Mine,04,,-12.7,143.3
155453,au,irrawang,Irrawang,02,,-32.733333,151.75
155454,au,irrewarra,Irrewarra,07,,-38.316667,143.633333
155455,au,irrewillipe,Irrewillipe,07,,-38.4,143.416667
155456,au,irvinebank,Irvinebank,04,,-17.433332999999998,145.216667
155457,au,irwin,Irwin,08,,-29.2,115.066667
155458,au,irymple,Irymple,07,,-34.235371,142.171005
155459,au,isabella,Isabella,02,,-33.95,149.666667
155460,au,isisford,Isisford,04,,-24.266667,144.433333
155461,au,isis,Isis,04,,-25.216667,152.45
155462,au,isis junction,Isis Junction,04,,-25.216667,152.45
155463,au,island bend,Island Bend,02,,-36.316667,148.48333300000002
155464,au,isseka,Isseka,08,,-28.433333,114.633333
155465,au,italian gully,Italian Gully,07,,-37.7,143.666667
155466,au,ithaca,Ithaca,04,,-27.45,152.98333300000002
155467,au,ivanhoe east,Ivanhoe East,07,,-37.766667,145.05
155468,au,ivanhoe,Ivanhoe,02,,-32.900379,144.301498
155469,au,ivanhoe,Ivanhoe,07,,-37.766667,145.05
155470,au,ivanhoe north,Ivanhoe North,07,,-37.75,145.033333
155471,au,iveragh,Iveragh,04,,-24.133333,151.45
155472,au,ives find,Ives Find,08,,-26.916667,120.766667
155473,au,ives,Ives,08,,-26.916667,120.766667
155474,au,iyah,Iyah,04,,-19.716667,147.45
155475,au,jabiru,Jabiru,03,1892.0,-12.67558,132.83140600000002
155476,au,jabuk,Jabuk,05,,-35.4,140.066667
155477,au,jackadgery,Jackadgery,02,,-29.583333000000003,152.566667
155478,au,jackeys marsh,Jackeys Marsh,06,,-41.666667,146.65
155479,au,jack river,Jack River,07,,-38.55,146.566667
155480,au,jacks creek,Jacks Creek,02,,-31.716667,150.583333
155481,au,jackson,Jackson,04,,-26.65,149.616667
155482,au,jacobs well,Jacobs Well,04,,-27.779921,153.361526
155483,au,jacobs well,Jacobs Well,08,,-32.033333,117.2
155484,au,jacup,Jacup,08,,-33.816666999999995,119.266667
155485,au,jaffa,Jaffa,04,,-17.783333,146.01666699999998
155486,au,jaggan,Jaggan,04,,-17.4,145.6
155487,au,jallukar,Jallukar,07,,-37.25,142.7
155488,au,jallumba,Jallumba,07,,-36.933333000000005,141.95
155489,au,jaloran,Jaloran,08,,-33.15,117.433333
155490,au,jamberoo,Jamberoo,02,,-34.647449,150.774643
155491,au,jambin,Jambin,04,,-24.216667,150.366667
155492,au,jamestown,Jamestown,05,,-33.205311,138.605026
155493,au,jamieson,Jamieson,07,,-37.316667,146.133333
155494,au,jancourt,Jancourt,07,,-38.366667,143.1
155495,au,jandowae east,Jandowae East,04,,-26.783333,151.2
155496,au,jandowae,Jandowae,04,,-26.784109,151.112396
155497,au,janiembar east,Janiembar East,07,,-36.333333,143.98333300000002
155498,au,janiember east,Janiember East,07,,-36.333333,143.98333300000002
155499,au,jan jue,Jan Jue,07,,-38.333333,144.26666699999998
155500,au,jannali,Jannali,02,,-34.016667,151.066667
155501,au,japoon,Japoon,04,,-17.716667,145.933333
155502,au,japoonvale,Japoonvale,04,,-17.716667,145.933333
155503,au,jaraga,Jaraga,04,,-20.166667,148.0
155504,au,jardee,Jardee,08,,-34.283333,116.116667
155505,au,jarklin,Jarklin,07,,-36.266667,143.966667
155506,au,jarrahdale,Jarrahdale,08,,-32.3358,116.059509
155507,au,jarrahwood,Jarrahwood,08,,-33.8,115.666667
155508,au,jarvisfield,Jarvisfield,04,,-19.616667,147.466667
155509,au,jaspers brush,Jaspers Brush,02,,-34.816666999999995,150.666667
155510,au,jaurdi,Jaurdi,08,,-30.816667,120.166667
155511,au,jawbone,Jawbone,02,,-32.483333,148.966667
155512,au,jeerabung,Jeerabung,02,,-33.183333000000005,148.583333
155513,au,jeeralang,Jeeralang,07,,-38.4,146.466667
155514,au,jeeralang junction,Jeeralang Junction,07,,-38.333333,146.416667
155515,au,jeeralang north,Jeeralang North,07,,-38.366667,146.45
155516,au,jeeralang west,Jeeralang West,07,,-38.333333,146.416667
155517,au,jeetho,Jeetho,07,,-38.383333,145.716667
155518,au,jeffries,Jeffries,07,,-37.066667,141.9
155519,au,jellat jellat,Jellat Jellat,02,,-36.716667,149.883333
155520,au,jembatcumbene,Jembatcumbene,02,,-35.533333,149.783333
155521,au,jennaberring,Jennaberring,08,,-31.9,117.483333
155522,au,jennacubbine,Jennacubbine,08,,-31.45,116.733333
155523,au,jennapullin,Jennapullin,08,,-31.533333,116.7
155524,au,jennings,Jennings,02,,-28.933333,151.933333
155525,au,jenolan caves,Jenolan Caves,02,,-33.816666999999995,150.033333
155526,au,jensen,Jensen,04,,-19.245701,146.652893
155527,au,jeogla,Jeogla,02,,-30.566667,152.116667
155528,au,jeparit,Jeparit,07,,-36.142521,141.988205
155529,au,jerangle,Jerangle,02,,-35.866667,149.366667
155530,au,jericho,Jericho,04,,-23.6,146.133333
155531,au,jericho,Jericho,06,,-42.383333,147.283333
155532,au,jerilderie,Jerilderie,02,,-35.356640000000006,145.728912
155533,au,jerramungup,Jerramungup,08,,-33.942162,118.91732
155534,au,jerrawa,Jerrawa,02,,-34.783333,149.083333
155535,au,jerrawangala,Jerrawangala,02,,-35.116667,150.48333300000002
155536,au,jerro,Jerro,07,,-36.6,142.383333
155537,au,jerry bailey,Jerry Bailey,02,,-34.866667,150.75
155538,au,jerrys plains,Jerrys Plains,02,,-32.5,150.916667
155539,au,jerseyville,Jerseyville,02,,-30.916667,153.033333
155540,au,jeruk,Jeruk,07,,-36.05,143.383333
155541,au,jervis bay,Jervis Bay,01,,-35.133333,150.7
155542,au,jervois,Jervois,05,,-35.266667,139.433333
155543,au,jetsonville,Jetsonville,06,,-41.116667,147.466667
155544,au,jibbinbar,Jibbinbar,04,,-28.783333,151.616667
